,COMB,HNB,SAMP,LOLC,LOFC,NTB,LFIN,DFCC,NDB,SEYB,CFIN,PLC,COCR,PABC,VFIN,CFVF,HNBF,MERC,CALF,UBC,ABL,CDB,SFCL,GUAR,SFIN,JKH,MELS,HAYL,CTHR,CARS,VONE,HHL,BUKI,BIL,RICH,SUN,SPEN,CIC,GREG,TAP,BRWN,EBCR,CTC,DIST,CARG,LION,CCS,BREW,GRAN,LMF,LAMB,TAFL,DIAL,SLTL,ACL,RCL,GLAS,TKYO,HAYC,DIPD,KCAB,TJL,JAT,SIRA,MGT,SINS,UML,DIMO,LIOC,WIND,LLUB,LGL,VLL,CINS,UAL,JINS,AAIC,HASU,AEL,OSEA,PLR,RIL,CFLB,WATA,NAMU,CTEA,ASIR,LHCL,NHL,AHUN,PALM,KHL,AHPL,HUNA,EDEN,DOCK
CFIN,0.03850398220274076,0.04022629224910934,0.042307156274772155,0.06472003869553793,0.06469741699094696,0.030819368661669,0.05302649380086926,0.042182922941198096,0.048538431873614056,0.039737408720856834,0.11683199192607774,0.038080624839332736,0.06230723213815543,0.057110153909929406,0.07276624880488201,0.03673399613609129,0.03979338204918343,0.003142707276328792,0.008769146915048228,0.04299943353138073,0.029573943799179655,0.018892830730098866,0.008457259902582817,0.05056899317540417,0.04089244961837576,0.024823221904428577,0.044485235737626756,0.05660138596425113,0.00765640040054389,0.028636414490337988,0.07442339404754081,0.02711036674492994,0.023753202076044085,0.06270081513473527,0.03706661852810948,0.048616189323482835,0.0292253430639474,0.03792124102055906,0.029091021603583705,0.05029411383432412,0.06871910843086852,0.03443794944082993,0.01583848604204433,0.03376503105980838,0.00731132122487721,0.009006772635573777,0.02402184768747142,0.0006325162645283691,0.04083413049762563,0.0392791339220135,0.004491739162693466,0.033073753605810385,0.01684849201725564,0.024440050950070867,0.053717700840487895,0.062006112697340465,0.03453855887155388,0.04859374135867069,0.031006227227629822,0.051818030146556913,0.051571650519358726,0.028209377976632987,0.030135400163336247,0.048256638563658145,0.04327070777673446,0.05194725768270481,0.018992684809476343,0.027994681836157772,0.050521541684233076,0.014484744307531319,0.027546616658858616,0.023453744787226453,0.012096998707113168,0.005286905087818187,0.03162289662894684,0.035865856246890065,0.05911618686563373,0.0352150013505823,0.03923539533790659,0.031879016383948654,0.02971931234213198,0.04615706631307362,0.03517874721133962,0.037427546959976986,0.02966546297149873,-0.0012276064631127116,0.028370564366699654,0.02349493108753972,0.0316420998693706,0.036948786047642665,0.02004134535397859,0.029340829467883255,0.0276841687370206,0.014202452868276639,0.03727209719998954,0.024776383348589382
PLC,0.03619445502667539,0.03532524371660196,0.04104238141317502,0.04521324321891722,0.057525332508481186,0.03340375811169151,0.036546187596839814,0.03882074002563583,0.04479803787205438,0.043344189347574405,0.038080624839332736,0.10104395699004849,0.05831248566403094,0.05449659550336927,0.05148676207081508,0.03705626683308759,0.04072883120360111,-0.00045035248537856926,0.011378666268760437,0.04207124473046302,0.03672033717562623,0.011069505401886667,0.009764910803842433,0.04444910365551266,0.03920226465351862,0.01902300612037289,0.037630105308412695,0.041068459892062426,0.010506726055082682,0.018816572814978654,0.05677466228687137,0.021144355034876137,0.016515295179557344,0.05200005697783306,0.03828225560576426,0.03504735802637423,0.022621649948193257,0.028327502812290052,0.02192261674721972,0.04188996052803014,0.05531985254902093,0.020823255106799422,0.012645453694569691,0.028538603345275155,0.01124129323783472,0.00656649055954254,0.016097753649456526,0.006551404951540209,0.03225840940174021,0.03001293524972947,0.006572906627685146,0.03024501107153971,0.018986364424194664,0.019752642472985096,0.050008223077656545,0.04900812651962322,0.033104429940367414,0.043462689672768326,0.027680243089280843,0.039535142402428204,0.04130484290278494,0.025187778276554072,0.020549745642395003,0.044996405328425186,0.04110001927641155,0.03841866179151695,0.01878980013801851,0.02770387040428641,0.03629068173676579,0.013670357685262901,0.027712508030066408,0.030676532680724594,0.015922584759596414,0.0008679112829734086,0.022741947135538117,0.03539090707677583,0.051583395100836864,0.029942882941435826,0.035468608875266386,0.02852742271400006,0.02907726602067195,0.04227587506414736,0.03644496494962708,0.0359092035779301,0.02409971992496871,0.004819187008210913,0.02660890670454874,0.018971559847042494,0.022496646960261456,0.03422970309545657,0.032344572289428136,0.03009743907997656,0.02006415529082469,0.0030239884299624745,0.02829358955813669,0.022107363553435004
COCR,0.04931761594537183,0.04578252696499051,0.055083666590299375,0.09461916186986236,0.0959589841401791,0.043284883130225826,0.06972384907272272,0.04999179352777631,0.057525199912290874,0.06273565608135709,0.06230723213815543,0.05831248566403094,0.2943865228869161,0.08095204850194695,0.10313925080078806,0.05754529139956995,0.05989810739484291,-0.002726304531135881,0.011004003719702034,0.059012255037638274,0.042371060801817975,0.02239540278759913,0.0004173490138448055,0.055563657953513805,0.06475192002046835,0.02828177169305048,0.06658729091412041,0.08151117276536554,0.011598849630278001,0.04243410450219804,0.10958009131204786,0.038082021313535275,0.02998273930137514,0.09367437915283164,0.05535591434224547,0.05952499385204966,0.04888270354727939,0.041366948382255166,0.040843179348770874,0.0624115314837978,0.08933559480604585,0.04029644674952875,0.021689257746592736,0.034172285713878356,0.008135406910507716,0.008313670069063781,0.030563441597446384,0.004066320431505447,0.05026281033500862,0.057856262912985165,0.008112568520926703,0.04021675043338453,0.026885785526208066,0.044062770975241465,0.0845821413901516,0.09125040558539145,0.06211560403670769,0.06919057055767394,0.043999736384731813,0.06758333168637343,0.06825125376851436,0.04826093660854623,0.044116981735151405,0.0968025096008069,0.07600028661768174,0.06328392187813202,0.027946987858128325,0.04425051456390955,0.061579911493278766,0.01807046506557118,0.052008151588815055,0.052128458617392626,0.04042232274189088,0.01184286455218293,0.0440805057468024,0.06009977553016622,0.09329519806667987,0.03935848145658077,0.06510145960928501,0.06702308574787894,0.0516498760918887,0.08193831285956171,0.07255415833220455,0.05667336815450392,0.05452146488106767,0.017306611456829463,0.0391013549488524,0.033041989880726395,0.03734660102337292,0.05501003539681296,0.04435075905528215,0.050893249729583756,0.043494079372369904,0.05099397616604797,0.05400854858499197,0.03974016464110347
PABC,0.06261633607203225,0.06189239139560697,0.07920739472266987,0.06714489185211463,0.08502611912500717,0.049427187663614085,0.05759445531609834,0.06258694005804102,0.07432309225177719,0.08087207738741653,0.057110153909929406,0.05449659550336927,0.08095204850194695,0.1938270007619613,0.08691499772245524,0.07096736140808589,0.05020638286399875,0.002247541198189215,0.02391811199880407,0.08034586538982422,0.06304664360845122,0.027833436837595264,0.003942368083307097,0.04670539832429249,0.0548498168918955,0.029854061505567086,0.05724926072189448,0.06351402600862749,0.00811903519152971,0.028055765460373874,0.09423603829874792,0.033597862911247,0.014993527524259528,0.08277752793198892,0.04180186494304371,0.0533461130749634,0.03277425400132545,0.04369210227363242,0.04362019805659542,0.059295569845833826,0.08540666571496766,0.03948090213333291,0.01283080393357774,0.04362707458305037,0.0034067692744400692,0.005176174214962959,0.02584542203508572,0.0031996320669323256,0.05578369594833467,0.04898763680970126,0.0040857142700285115,0.044805069444483835,0.024059313777909767,0.038950023334804316,0.08484538127605629,0.0729395325707394,0.04513196252307133,0.0712190247773145,0.04002379225425855,0.06020634096993165,0.06776285705749857,0.03991614592060403,0.03314190550563366,0.0653835378125692,0.054864999372525224,0.056967171002411894,0.01617140745664913,0.035064955928703616,0.03780172342510394,0.014804475102443246,0.04355719067099245,0.04228210347996265,0.017362402837872746,0.006523968235807799,0.04367187434368736,0.0522053226882719,0.07239844768170547,0.031969678699094374,0.06485548035484709,0.0491818921926567,0.0374492808712704,0.0619887971232167,0.05047615402632486,0.05978437885900861,0.026699055595159636,0.0002665324653371445,0.038352347391536395,0.03502095182486533,0.03277767265556638,0.06725705177542111,0.03879087910424766,0.040367091274580075,0.027248674038721193,0.019490023619737784,0.03929569244610234,0.04881779726427619
VFIN,0.05021803545374824,0.04860378402432119,0.052722385253019276,0.11188400788487904,0.10239825995760907,0.03880328811011543,0.12965520768028072,0.049948063647285275,0.054628584156963006,0.04655184384275726,0.07276624880488201,0.05148676207081508,0.10313925080078806,0.08691499772245524,0.2632078138303052,0.054972720727176835,0.05952179719556807,-0.0012273537263450675,0.011491262242593791,0.06124826577465565,0.035696019040123976,0.03201980241143288,0.0019412421935062463,0.04407370716120552,0.05284865949673262,0.027707959121590606,0.06736487810291092,0.09273235643047971,0.015235516918388495,0.0400558727774842,0.15632542054786075,0.03235314020319632,0.020063302184326854,0.09749171650273844,0.05798438729790415,0.073488838543522,0.04569698138536823,0.05338381696571601,0.04779695890939496,0.0589913801083708,0.11777452338848693,0.044116048460630886,0.028439665644322397,0.037265585540014544,0.008899337354036174,0.008701258436020131,0.02815860439646204,-0.012155533437297666,0.048951010485262604,0.059530524313408675,0.010147934735075456,0.03720216884796202,0.022906524188589662,0.039254634404737254,0.08741250111399923,0.13365156956639904,0.05057905767871148,0.060992458170530686,0.06653618536642339,0.07867626856899644,0.07560893878252292,0.04475587318048375,0.054503536500537894,0.0795798254335484,0.07421630579868006,0.07395726741051314,0.03074673880941491,0.0402842961492733,0.06266231487999085,0.014836167154842265,0.04813577686193412,0.06493503161325252,0.01886264105244601,-0.008944309024515023,0.04114623902736355,0.039840269700871365,0.09001217270267778,0.0491238098235911,0.05849587521567489,0.06196681353423549,0.041014576233937595,0.0741099952956618,0.04999548410958853,0.06958954516242191,0.03309827511043987,-0.0008589490585627518,0.035212977396873256,0.03442581187832741,0.025206723483935132,0.05150757485672053,0.04326796552741735,0.03664528111854343,0.029726385210607293,0.014397461576990477,0.06374412976701245,0.03913931156032955
CFVF,0.04122055382376915,0.03667412518042624,0.0483188079532126,0.05325222514250253,0.07204500748731284,0.03761951761440102,0.040001291096443535,0.04319126530129969,0.04521580396850265,0.0476888913248293,0.03673399613609129,0.03705626683308759,0.05754529139956995,0.07096736140808589,0.054972720727176835,0.22711024550719158,0.027107397169240304,-0.004275656779854396,0.009393988919713384,0.0442972382645445,0.0430746019629666,0.007690051101055018,-0.004686476674086519,0.02689629088184081,0.04168780322263067,0.016134494280178605,0.04691682785265397,0.04289040494351447,0.003878418591692651,0.030832963478586935,0.07079530075058074,0.024073611398720704,0.014987244620667764,0.06927846356385335,0.04497263286759983,0.04243511939998023,0.02847258098246227,0.04410019019982995,0.03371697084273371,0.07452870492664256,0.06934999575724866,0.033871572287240796,0.012018904312099364,0.02895082320862209,0.00847921677354125,0.00416462285313321,0.011515094848219276,-0.0013830343411086906,0.048456756513259876,0.03923906048964159,0.006973375242786948,0.042738437654676345,0.015313229572126824,0.036889129720448326,0.07391796254667578,0.054406989146139506,0.037357793733832315,0.05904784261169958,0.032928451566268814,0.056014828738129054,0.06083115886967681,0.0286375805091069,0.020996966973944278,0.05832071236894869,0.044346223613410035,0.04692335109466353,0.011705553361645185,0.024563761519960814,0.05365122652919494,0.008471663332789045,0.03885228729652363,0.03809818350640178,0.01691784782795666,0.00495443531764296,0.017033204740750083,0.06321603596320426,0.06537288310331654,0.02292857954116972,0.0481585464342587,0.030505903530081906,0.0286950644026607,0.04606901099885123,0.05309811581943281,0.043369649145754405,0.01770027402549699,0.008421377956451202,0.03593360611153035,0.024895193584949942,0.021564520734109655,0.04307405807119318,0.027184980350321224,0.03368145940801785,0.024233918119623814,0.029553735448502177,0.031174644993729107,0.043869748777311604
HNBF,0.03359967634442004,0.03633410502558858,0.040576632546670474,0.0555026785578007,0.06589111030913837,0.033950978576277394,0.03577402051764384,0.03530106567087974,0.037027976260452775,0.03647090043541692,0.03979338204918343,0.04072883120360111,0.05989810739484291,0.05020638286399875,0.05952179719556807,0.027107397169240304,0.31138801471223687,-0.0038539915819473117,0.019582461791862495,0.04033106769736569,0.042792916966494156,0.010175457901968134,0.0004330770592507252,0.03601596655936823,0.03891549472260325,0.017815915702012082,0.04381850440481587,0.05995503387525373,0.008721132080868822,0.02377537820850564,0.07221782295470991,0.02956581797491443,0.02113923790757311,0.06571231459571523,0.046968386453426395,0.04375810438238149,0.02620132852472652,0.020016018245054588,0.03105064742848707,0.04943791433197827,0.05963205850229379,0.026609353107313976,0.017481681661785067,0.021312359862487605,0.011697322667809628,0.00375750707874386,0.02028975580542529,0.009559981914873587,0.038026970510305826,0.03746728956526367,-0.005384453830192206,0.041784077598014314,0.016912556232297437,0.02342381290436592,0.058378402183177414,0.06826341317028235,0.040079874926932824,0.04263899115151507,0.024169009192381664,0.049592008914648954,0.06087101369958478,0.02274287090837427,0.029717613641419022,0.04907825871099472,0.046100609242825934,0.03963024168312862,0.026779700015096237,0.03465054202541454,0.04792968442323883,0.015536950720265029,0.03226278561716218,0.04553787558548404,0.018743752178978133,-0.0029502340177251216,0.03693159416018846,0.02968310669106549,0.060465915721075396,0.02577540093282053,0.03412901608723259,0.03378522013636542,0.03904421309640977,0.05303030223389328,0.05618908242330496,0.037465809613360136,0.03546386449909117,0.004702357922041374,0.02255086515365629,0.027471615482946063,0.020395194828719147,0.04106437908168575,0.030953655207464802,0.03090916530797514,0.02687691528653586,0.016286939180621664,0.03789236809983361,0.016944881377400193
MERC,0.0010822556561144237,0.0013421895114356906,-0.00036707838243557655,0.0002190156125454,8.199812924063707e-05,-0.0017725356558043203,0.005542302516895971,-0.00020935776421189214,0.0010398701910120376,-0.0013986598485970724,0.003142707276328792,-0.00045035248537856926,-0.002726304531135881,0.002247541198189215,-0.0012273537263450675,-0.004275656779854396,-0.0038539915819473117,0.10849242031688737,0.004885958766891426,-0.0005082504158837133,0.00018193455004870648,0.0006654514921125432,0.0072941607219181364,0.001924743266734475,0.005544802105045341,0.0021758949063130483,-0.0003634342551594321,-0.0013515377501664933,0.0012151839034904872,-0.004031899059095248,-0.000547431797219629,-0.0007361653135200401,-0.002449176595523748,0.0005616408472002904,-0.00392680299386806,-0.0005970552166861007,0.0002849588154957429,-0.00014097489355668024,0.0024094879351690478,0.003991150649427384,0.0014707119953450284,0.002322094135333862,8.985689726455338e-05,0.0025292852415691193,0.0010132590054114602,-0.004120381020429326,-5.6005356863780575e-05,-0.0012134212569456626,-0.0008237646209972265,0.0005775071238285412,0.0009812731139867757,-0.002171869785254492,0.001657766250887328,0.004974306774928779,3.744806238691194e-05,-0.001102744315405254,-0.0021305864399696547,-0.002290245082239117,-0.0006819576911035911,0.00024901871534036034,-0.0009969924078186297,-0.001715050750028945,0.001577802278080575,0.0021460177896291065,5.6509127651232104e-05,0.007293383469793859,0.002951700623868774,-0.0025293501402085666,-0.0006883242293116806,0.020712525929099546,0.00038760419331353743,0.0021751552940550284,0.006322376727687402,0.0015168663777514863,0.000978874431467338,0.001707400621889437,-9.225682255479838e-05,0.00041708698453483695,-0.0011278429775186997,0.0004103416069569571,0.0021600573105022072,-0.0022771267198888378,-0.003529701896870854,-0.0015855613042688303,-0.0024409527894516995,-0.006956751385597183,-0.00012399074019599666,-0.00436341909796442,0.002424178417121659,-0.0016834217157214158,-0.0010386513595281228,-0.0011307202368051935,-2.666347026534126e-05,0.003943390006716171,-0.001210664892932205,-0.008295198000425509
CALF,0.0042794941451518576,0.0017891817934848069,0.0014080056976584505,0.00619996352263424,0.0034068882351640647,0.006538887105018724,0.010068554790805423,0.0036748729905103847,0.00835038689412072,-0.002336406029709531,0.008769146915048228,0.011378666268760437,0.011004003719702034,0.02391811199880407,0.011491262242593791,0.009393988919713384,0.019582461791862495,0.004885958766891426,0.37299798098113274,0.015352127737055264,0.008077663851901591,-0.002361389439975926,0.01673178927591595,0.013390628501386252,0.01660802884348275,0.005426579594719184,0.010000888070735408,0.0011887762970723302,0.000642048737476671,0.007792594115341984,0.006926183528076756,0.0037507946700773456,0.0019213660958607548,0.010167556196478897,0.0027390043406508536,-0.006531933636519793,0.014801843167386124,0.014906472646431482,0.0047071204491464964,0.018604394374854,0.002088734439248482,0.001414250782481005,-0.0011967036118154476,0.003907623414647337,0.00045075328529522475,0.004028357931885112,0.001915029207000078,0.0025667827988741848,0.0006544573775745543,0.004984917119579477,-0.002513151758063321,0.006112362006803343,-0.00048805182798939545,0.010604542124648663,0.013957412066491379,0.00588623819161053,0.006584080992522638,0.006232474897463651,-0.001390955018734691,0.0006672862266957883,0.012996586092132592,0.009440774429063542,0.010484963749826525,0.008563477204071732,0.00694683978051467,0.004695823791749623,0.031288065773913507,0.021538457168639058,0.015318440255063077,0.002973688537529049,0.00961072821544433,0.013369398994889509,0.006384306432563443,-0.0012372061088732848,0.011491254897143125,0.006162133812882485,-0.0034856653232422,0.011485844978369448,0.013281327482176825,0.006782964573640503,0.00035232994712740116,0.01914333688263719,0.008317018699787803,0.009486476354878193,0.0026349518750509175,0.005604865293928676,0.0006599387478073544,0.013773996167678411,0.009827473456744592,0.0151803690482991,0.006247395251972603,0.025066458341470768,0.008609674264306762,-0.006277547910594385,0.014159195904659224,0.01566865738400552
UBC,0.04051723339264521,0.04073662290940671,0.05225066879050746,0.060692856644677995,0.07393975842839233,0.03010592640599706,0.04074344656300208,0.043429756150093146,0.04600945912814006,0.056134224679567864,0.04299943353138073,0.04207124473046302,0.059012255037638274,0.08034586538982422,0.06124826577465565,0.0442972382645445,0.04033106769736569,-0.0005082504158837133,0.015352127737055264,0.16472372131168242,0.03760801899247015,0.014667950883949213,0.0026069212092314138,0.04032823179938621,0.03511627129116393,0.02155121870743387,0.051269456120800715,0.05559531540009423,0.003123476446210085,0.01696453851063911,0.07389153908466929,0.02778529649416153,0.018293414280302903,0.07880281266470193,0.03475476681195229,0.046841207872431345,0.03028622163924842,0.03813308876316229,0.04168040778831549,0.06043388347454548,0.07331140338637261,0.023143901546497106,0.017893455991557,0.03564451476887509,0.015042945551596078,0.007141688219139431,0.017870893737147505,0.002663314400082634,0.04028819088279691,0.04718297441406262,0.0029929935746903433,0.03393331604981641,0.020846423215393366,0.029575485462459517,0.06579947641177859,0.06376409710161039,0.04039873464056962,0.05684147300238271,0.03470224698958615,0.046283931037888866,0.06086279229904284,0.0339877528825999,0.032019367690747515,0.06765840319733948,0.05735045299297377,0.0518881709874317,0.013980825102907482,0.03345147013313888,0.04303601469130447,0.017680094448004925,0.042085873474723944,0.03685184203949608,0.013856220788579579,0.002200870316989526,0.04595447827414694,0.042531494590157724,0.06647110207355451,0.03812181496315967,0.048337822376665326,0.04295593267134553,0.035248092529417845,0.04906245974514734,0.05172555019991676,0.05945588690608287,0.038753545343109666,0.0015357346381084348,0.03502984645560364,0.024674519661496714,0.03336175614586123,0.0462062286311833,0.030416588263311256,0.04126183015797487,0.02230112539859903,0.019608604340031144,0.04042149620160646,0.03955575833465211
ABL,0.031648855326043744,0.03298953749227501,0.04354541810065522,0.04867774618836895,0.06587481522075846,0.026719280716165916,0.02477317003615981,0.03752030380882179,0.04257150257760319,0.03701058116515376,0.029573943799179655,0.03672033717562623,0.042371060801817975,0.06304664360845122,0.035696019040123976,0.0430746019629666,0.042792916966494156,0.00018193455004870648,0.008077663851901591,0.03760801899247015,0.2279561062079675,0.014223717544047557,0.0018541168067056396,0.03483707971571292,0.03883343013373263,0.023117099924376244,0.042084041561315455,0.03689163851758474,0.010497699436107365,0.02191795295735284,0.040334186419631095,0.018856136226053734,0.014153915800728997,0.060914119623242245,0.03204927979617759,0.03792584905887023,0.026807165942578287,0.028893555762310643,0.029200391459733015,0.0557911709086338,0.06139763064671272,0.03976270184099186,0.014293703695555871,0.02237580677527963,0.009478274261942945,0.005201334466524972,0.015259888267339254,0.0072281751839895665,0.03324993384682672,0.03115247845619306,0.0075873976708390745,0.028418147937855173,0.01672051343320392,0.032960988491765215,0.04288874821883852,0.048186445288253485,0.03675801205671218,0.04503463344227349,0.021035242823025144,0.03388271666433676,0.05123710172525837,0.02708550106390313,0.025235403202104514,0.03856145807280034,0.033646077191705745,0.02468728667198797,0.016797774149287993,0.031806930870450875,0.0446855317159353,0.012848453217343292,0.02751617654338946,0.034962937836378244,0.018181181331199992,0.0062695625004785,0.014486534122158308,0.02746875197391207,0.05396217991867824,0.027685099930840246,0.03584114214609801,0.03068171165209877,0.03010700306799093,0.04437668160426379,0.040014750398768804,0.04471568190927422,0.03742901100273485,0.0033646785094173528,0.038269948834826144,0.015030829880449036,0.03969586279185248,0.03944887548666663,0.0441181815423337,0.04007390244294412,0.02185059153069772,0.003879000353748366,0.06134841710680157,0.029072533160650726
CDB,0.03356582638661427,0.04823896725983664,0.008471404386594156,0.02332589163116698,0.01928914468293735,0.019215314967139543,0.02614963071132658,0.0035911167676183292,0.012807231910197857,0.049361814818900195,0.018892830730098866,0.011069505401886667,0.02239540278759913,0.027833436837595264,0.03201980241143288,0.007690051101055018,0.010175457901968134,0.0006654514921125432,-0.002361389439975926,0.014667950883949213,0.014223717544047557,0.24320981935740416,0.00040570771270673575,0.017366397383031536,0.02505328582450598,0.0118758613773205,0.01826921791492721,0.02117610818652782,0.004534475424098707,0.014091012140101656,0.025021614943094326,0.012958965262455423,0.017773153732747262,0.017213640162973533,0.012628535964442534,0.00995893011410363,0.016363766108530766,0.06642442705851519,0.015241903104097095,0.004382800233667442,0.028213235772718854,0.009095006628776199,0.005558163273915659,0.010545597287023091,0.0005847757972532087,0.00016608265124589598,0.009824011042714515,-0.0062817423712054005,0.016198727754689057,0.01036504656941978,0.0052457974083694545,0.01733638183398711,0.004712096070751892,0.00010871893264448745,0.020846409889377575,0.02725162449990408,0.012393766963879239,0.04825848817711819,0.01967964715134929,0.024808130642157606,0.013323899436591185,0.014080480730706273,-0.0006553188620167833,0.020853492481126834,0.019900090358137154,0.013496258982415448,0.003918060786784581,0.018028871567741217,0.013145984982394773,0.004839252213546569,0.01665558672361806,0.07141011168288895,0.04843187781540754,0.07800750722459844,0.011718336393635714,0.015814309241387384,0.026206939863745903,0.00709405082238327,0.01392566872435172,0.017936906871381424,0.004586138864246653,0.01585822850036452,0.0017999287936992876,0.00752923408139516,0.004308343472040508,-0.003261885312502907,0.0046486144864712284,0.006892549252602872,-0.006660105351223024,0.013624739185343866,0.018882921076239803,0.012220941580191037,0.013360322202690953,0.0016823406172898434,0.010575785833774819,0.012758039771168465
SFCL,-0.0009078549811531772,0.003709453025439524,-0.004153128325871768,0.00901574847981093,0.016750689013139114,0.0023238251945198432,0.002080512784728377,0.0019902290819238527,0.006811233524119307,-0.0024113915954029888,0.008457259902582817,0.009764910803842433,0.0004173490138448055,0.003942368083307097,0.0019412421935062463,-0.004686476674086519,0.0004330770592507252,0.0072941607219181364,0.01673178927591595,0.0026069212092314138,0.0018541168067056396,0.00040570771270673575,0.3595993111769003,0.003659902599330498,0.013641757377026002,0.008653247950488035,0.00665008839420235,0.004008608065963395,0.0030715459731061765,0.00018041625242700205,0.006366079298744686,0.007033042640700039,0.0012395809445715949,0.010832054573084192,-0.008026658557622463,0.011560311469075357,-0.004795056517533512,0.009414417612743234,0.012357618724253604,0.015438806026602036,0.01597851195972546,0.0024630915586678417,-0.0006814528956297297,0.004116410467101586,0.007445208112698754,0.003422050716717225,-0.0001887955060795993,0.0023013000934545163,0.0035768235098594665,0.011923698165137046,0.014557560424516319,0.006607604595517071,0.0034351071775710223,-0.004727240870418769,0.012441372176813372,0.01040611325253407,0.0006618207133258157,0.0012890695796429624,-0.0019491045717328224,0.0030783578816762826,0.015996048316164795,0.009232243249957795,0.00429089949164357,-0.0158097856489574,0.008839803123709467,0.009453605028334084,0.026177502576519553,0.006066108311153013,0.031437397301628194,0.004391161016279725,-0.0022987570464427396,0.01809238430034883,-0.003908495179115345,0.009627426536698248,-0.010769142010376697,0.012058334049718407,0.005435253792032106,0.00016808041924032922,0.005671992536049007,0.007142337968491648,-0.005059257865476203,-0.0027702643957699413,-0.004390238774356798,-0.0036470582387331694,-0.008902001232405138,0.00658917605124917,0.000876484439846346,0.003352400105670943,-9.33295320233228e-05,-0.002985578230416889,-0.007947636303640346,0.0002579117765499794,-5.296421323856601e-05,0.04823503567826329,0.0035220778088467146,0.015727988338480745
